DataRate,Payload Size,No of Stations,No of Slots,Beacon Interval,Throughput,Simulation Time 
0.65,256,490,25,174080,0.288132,3
0.65,256,500,25,174080,0.278547,3
0.65,256,30,30,174080,0.303104,3
0.65,256,40,30,174080,0.203776,3
0.65,256,50,30,174080,0.234102,3
0.65,256,60,30,174080,0.306176,3
0.65,256,70,30,174080,0.2656,3
0.65,256,80,30,174080,0.303488,3
0.65,256,90,30,174080,0.306062,3
0.65,256,100,30,174080,0.26624,3
0.65,256,110,30,174080,0.318025,3
0.65,256,120,30,174080,0.305835,3
0.65,256,130,30,174080,0.304916,3
0.65,256,140,30,174080,0.327522,3
0.65,256,150,30,174080,0.317228,3
0.65,256,160,30,174080,0.30528,3
0.65,256,170,30,174080,0.32384,3
0.65,256,180,30,174080,0.324488,3
0.65,256,190,30,174080,0.31351,3
0.65,256,200,30,174080,0.329839,3
0.65,256,210,30,174080,0.329255,3
0.65,256,220,30,174080,0.319147,3
0.65,256,230,30,174080,0.332312,3
0.65,256,240,30,174080,0.340016,3
0.65,256,250,30,174080,0.317269,3
0.65,256,260,30,174080,0.334173,3
0.65,256,270,30,174080,0.340267,3
0.65,256,280,30,174080,0.325396,3
0.65,256,290,30,174080,0.330965,3
0.65,256,300,30,174080,0.343291,3
0.65,256,310,30,174080,0.317266,3
0.65,256,320,30,174080,0.328721,3
0.65,256,330,30,174080,0.336705,3
0.65,256,340,30,174080,0.322016,3
0.65,256,350,30,174080,0.330528,3
0.65,256,360,30,174080,0.33952,3
0.65,256,370,30,174080,0.329216,3
0.65,256,380,30,174080,0.334269,3
0.65,256,390,30,174080,0.337189,3
0.65,256,400,30,174080,0.331776,3
0.65,256,410,30,174080,0.331667,3
0.65,256,420,30,174080,0.329941,3
0.65,256,430,30,174080,0.319842,3
0.65,256,440,30,174080,0.329172,3
0.65,256,450,30,174080,0.331801,3
0.65,256,460,30,174080,0.327584,3
0.65,256,470,30,174080,0.327633,3
0.65,256,480,30,174080,0.328681,3
0.65,256,490,30,174080,0.325272,3
0.65,256,500,30,174080,0.328326,3
0.65,256,30,35,174080,0.228096,3
0.65,256,40,35,174080,0.222301,3
0.65,256,50,35,174080,0.216942,3
0.65,256,60,35,174080,0.280261,3
0.65,256,70,35,174080,0.286174,3
0.65,256,80,35,174080,0.232107,3
0.65,256,90,35,174080,0.248273,3
0.65,256,100,35,174080,0.289061,3
0.65,256,110,35,174080,0.305524,3
0.65,256,120,35,174080,0.271095,3
0.65,256,130,35,174080,0.282331,3
0.65,256,140,35,174080,0.285082,3
0.65,256,150,35,174080,0.260213,3
0.65,256,160,35,174080,0.277943,3
0.65,256,170,35,174080,0.292981,3
0.65,256,180,35,174080,0.304242,3
0.65,256,190,35,174080,0.273993,3
0.65,256,200,35,174080,0.287695,3
0.65,256,210,35,174080,0.298294,3
0.65,256,220,35,174080,0.272008,3
0.65,256,230,35,174080,0.278938,3
0.65,256,240,35,174080,0.296375,3
0.65,256,250,35,174080,0.291722,3
0.65,256,260,35,174080,0.270583,3
0.65,256,270,35,174080,0.290267,3
0.65,256,280,35,174080,0.290816,3
0.65,256,290,35,174080,0.286284,3
0.65,256,300,35,174080,0.290849,3
0.65,256,310,35,174080,0.290016,3
0.65,256,320,35,174080,0.291002,3
0.65,256,330,35,174080,0.274204,3
0.65,256,340,35,174080,0.288417,3
0.65,256,350,35,174080,0.281268,3
0.65,256,360,35,174080,0.274091,3
0.65,256,370,35,174080,0.285789,3
0.65,256,380,35,174080,0.285268,3
0.65,256,390,35,174080,0.289312,3
0.65,256,400,35,174080,0.286171,3
0.65,256,410,35,174080,0.282311,3
0.65,256,420,35,174080,0.283471,3
0.65,256,430,35,174080,0.276389,3
0.65,256,440,35,174080,0.283625,3
0.65,256,450,35,174080,0.281444,3
0.65,256,460,35,174080,0.285941,3
0.65,256,470,35,174080,0.284306,3
0.65,256,480,35,174080,0.286421,3
0.65,256,490,35,174080,0.280044,3
0.65,256,500,35,174080,0.282785,3
0.65,256,30,40,174080,0.202524,3
0.65,256,40,40,174080,0.272384,3
0.65,256,50,40,174080,0.202889,3
0.65,256,60,40,174080,0.242483,3
0.65,256,70,40,174080,0.283307,3
0.65,256,80,40,174080,0.271815,3
0.65,256,90,40,174080,0.210786,3
0.65,256,100,40,174080,0.26437,3
0.65,256,110,40,174080,0.279211,3
0.65,256,120,40,174080,0.271246,3
0.65,256,130,40,174080,0.240299,3
0.65,256,140,40,174080,0.274432,3
0.65,256,150,40,174080,0.274991,3
0.65,256,160,40,174080,0.2866,3
0.65,256,170,40,174080,0.264034,3
0.65,256,180,40,174080,0.26589,3
0.65,256,190,40,174080,0.280176,3
0.65,256,200,40,174080,0.275828,3
0.65,256,210,40,174080,0.264661,3
0.65,256,220,40,174080,0.260016,3
0.65,256,230,40,174080,0.262608,3
0.65,256,240,40,174080,0.264378,3
0.65,256,250,40,174080,0.256278,3
0.65,256,260,40,174080,0.26565,3
0.65,256,270,40,174080,0.271872,3
0.65,256,280,40,174080,0.256931,3
0.65,256,290,40,174080,0.260982,3
0.65,256,300,40,174080,0.253779,3
0.65,256,310,40,174080,0.262634,3
0.65,256,320,40,174080,0.262649,3
0.65,256,330,40,174080,0.252534,3
0.65,256,340,40,174080,0.259361,3
0.65,256,350,40,174080,0.250103,3
0.65,256,360,40,174080,0.261719,3
0.65,256,370,40,174080,0.247647,3
0.65,256,380,40,174080,0.251358,3
0.65,256,390,40,174080,0.261027,3
0.65,256,400,40,174080,0.255421,3
0.65,256,410,40,174080,0.254148,3
0.65,256,420,40,174080,0.251089,3
0.65,256,430,40,174080,0.262763,3
0.65,256,440,40,174080,0.249936,3
0.65,256,450,40,174080,0.253316,3
0.65,256,460,40,174080,0.2454,3
0.65,256,470,40,174080,0.25641,3
0.65,256,480,40,174080,0.249229,3
0.65,256,490,40,174080,0.252215,3
0.65,256,500,40,174080,0.248613,3
0.65,256,30,45,174080,0.165329,3
0.65,256,40,45,174080,0.219881,3
0.65,256,50,45,174080,0.191104,3
0.65,256,60,45,174080,0.227456,3
0.65,256,70,45,174080,0.22334,3
0.65,256,80,45,174080,0.284672,3
0.65,256,90,45,174080,0.273818,3
0.65,256,100,45,174080,0.252672,3
0.65,256,110,45,174080,0.26665,3
0.65,256,120,45,174080,0.289341,3
0.65,256,130,45,174080,0.303419,3
0.65,256,140,45,174080,0.25842,3
0.65,256,150,45,174080,0.268951,3
0.65,256,160,45,174080,0.270507,3
0.65,256,170,45,174080,0.285639,3
0.65,256,180,45,174080,0.287636,3
0.65,256,190,45,174080,0.250835,3
0.65,256,200,45,174080,0.263213,3
0.65,256,210,45,174080,0.282442,3
0.65,256,220,45,174080,0.293911,3
0.65,256,230,45,174080,0.278733,3
0.65,256,240,45,174080,0.269122,3
0.65,256,250,45,174080,0.283783,3
0.65,256,260,45,174080,0.278089,3
0.65,256,270,45,174080,0.276827,3
0.65,256,280,45,174080,0.261041,3
0.65,256,290,45,174080,0.264099,3
0.65,256,300,45,174080,0.27316,3
0.65,256,310,45,174080,0.278375,3
0.65,256,320,45,174080,0.278617,3
0.65,256,330,45,174080,0.262881,3
0.65,256,340,45,174080,0.283108,3
0.65,256,350,45,174080,0.274621,3
0.65,256,360,45,174080,0.277969,3
0.65,256,370,45,174080,0.274893,3
0.65,256,380,45,174080,0.262882,3
0.65,256,390,45,174080,0.279293,3
0.65,256,400,45,174080,0.272478,3
0.65,256,410,45,174080,0.270541,3
0.65,256,420,45,174080,0.26591,3
0.65,256,430,45,174080,0.275434,3
0.65,256,440,45,174080,0.273419,3
0.65,256,450,45,174080,0.2709,3
0.65,256,460,45,174080,0.270623,3
0.65,256,470,45,174080,0.273428,3
0.65,256,480,45,174080,0.276784,3
0.65,256,490,45,174080,0.278767,3
0.65,256,500,45,174080,0.27364,3
0.65,256,30,50,174080,0.164957,3
0.65,256,40,50,174080,0.128162,3
0.65,256,50,50,174080,0.279273,3
0.65,256,60,50,174080,0.182682,3
0.65,256,70,50,174080,0.235975,3
0.65,256,80,50,174080,0.254383,3
0.65,256,90,50,174080,0.286073,3
0.65,256,100,50,174080,0.306586,3
0.65,256,110,50,174080,0.239689,3
0.65,256,120,50,174080,0.251975,3
0.65,256,130,50,174080,0.270901,3
0.65,256,140,50,174080,0.303982,3
0.65,256,150,50,174080,0.295507,3
0.65,256,160,50,174080,0.257186,3
0.65,256,170,50,174080,0.246784,3
0.65,256,180,50,174080,0.273971,3
0.65,256,190,50,174080,0.280676,3
0.65,256,200,50,174080,0.290621,3
0.65,256,210,50,174080,0.266368,3
0.65,256,220,50,174080,0.277333,3
0.65,256,230,50,174080,0.284129,3
0.65,256,240,50,174080,0.302763,3
0.65,256,250,50,174080,0.280879,3
0.65,256,260,50,174080,0.267524,3
0.65,256,270,50,174080,0.282871,3
0.65,256,280,50,174080,0.288143,3
0.65,256,290,50,174080,0.302645,3
0.65,256,300,50,174080,0.298773,3
0.65,256,310,50,174080,0.280545,3
0.65,256,320,50,174080,0.284702,3
0.65,256,330,50,174080,0.293015,3
0.65,256,340,50,174080,0.298207,3
0.65,256,350,50,174080,0.285475,3
0.65,256,360,50,174080,0.273862,3
0.65,256,370,50,174080,0.28714,3
0.65,256,380,50,174080,0.292838,3
0.65,256,390,50,174080,0.292122,3
0.65,256,400,50,174080,0.303285,3
0.65,256,410,50,174080,0.287491,3
0.65,256,420,50,174080,0.291792,3
0.65,256,430,50,174080,0.292073,3
0.65,256,440,50,174080,0.304223,3
0.65,256,450,50,174080,0.296823,3
0.65,256,460,50,174080,0.283029,3
0.65,256,470,50,174080,0.293343,3
0.65,256,480,50,174080,0.292252,3
0.65,256,490,50,174080,0.300608,3
0.65,256,500,50,174080,0.292516,3
0.65,256,30,10,184320,0.3072,3
0.65,256,40,10,184320,0.306432,3
0.65,256,50,10,184320,0.30679,3
0.65,256,60,10,184320,0.306688,3
0.65,256,70,10,184320,0.330201,3
0.65,256,80,10,184320,0.326451,3
0.65,256,90,10,184320,0.324427,3
0.65,256,100,10,184320,0.322506,3
0.65,256,110,10,184320,0.306083,3
0.65,256,120,10,184320,0.305579,3
0.65,256,130,10,184320,0.293623,3
0.65,256,140,10,184320,0.305371,3
0.65,256,150,10,184320,0.305015,3
0.65,256,160,10,184320,0.294974,3
0.65,256,170,10,184320,0.294502,3
0.65,256,180,10,184320,0.286828,3
0.65,256,190,10,184320,0.286976,3
0.65,256,200,10,184320,0.293913,3
0.65,256,210,10,184320,0.286673,3
0.65,256,220,10,184320,0.287299,3
0.65,256,230,10,184320,0.287403,3
0.65,256,240,10,184320,0.28672,3
0.65,256,250,10,184320,0.274887,3
0.65,256,260,10,184320,0.291434,3
0.65,256,270,10,184320,0.28416,3
0.65,256,280,10,184320,0.289558,3
0.65,256,290,10,184320,0.267833,3
0.65,256,300,10,184320,0.281699,3
0.65,256,310,10,184320,0.276165,3
0.65,256,320,10,184320,0.275685,3
0.65,256,330,10,184320,0.268142,3
0.65,256,340,10,184320,0.268516,3
0.65,256,350,10,184320,0.280547,3
0.65,256,360,10,184320,0.279903,3
0.65,256,370,10,184320,0.277545,3
0.65,256,380,10,184320,0.283837,3
0.65,256,390,10,184320,0.271606,3
0.65,256,400,10,184320,0.268738,3
0.65,256,410,10,184320,0.272285,3
0.65,256,420,10,184320,0.268095,3
0.65,256,430,10,184320,0.269669,3
0.65,256,440,10,184320,0.277337,3
0.65,256,450,10,184320,0.276643,3
0.65,256,460,10,184320,0.265362,3
0.65,256,470,10,184320,0.265761,3
0.65,256,480,10,184320,0.263222,3
0.65,256,490,10,184320,0.264661,3
0.65,256,500,10,184320,0.254844,3
0.65,256,30,15,184320,0.263022,3
0.65,256,40,15,184320,0.273067,3
0.65,256,50,15,184320,0.278528,3
0.65,256,60,15,184320,0.307029,3
0.65,256,70,15,184320,0.306469,3
0.65,256,80,15,184320,0.288045,3
0.65,256,90,15,184320,0.324307,3
0.65,256,100,15,184320,0.322614,3
0.65,256,110,15,184320,0.306455,3
0.65,256,120,15,184320,0.31931,3
0.65,256,130,15,184320,0.318669,3
0.65,256,140,15,184320,0.316909,3
0.65,256,150,15,184320,0.305766,3
0.65,256,160,15,184320,0.316317,3
0.65,256,170,15,184320,0.305754,3
0.65,256,180,15,184320,0.297403,3
0.65,256,190,15,184320,0.305421,3
0.65,256,200,15,184320,0.305715,3
0.65,256,210,15,184320,0.290816,3
0.65,256,220,15,184320,0.304919,3
0.65,256,230,15,184320,0.29818,3
0.65,256,240,15,184320,0.291922,3
0.65,256,250,15,184320,0.304538,3
0.65,256,260,15,184320,0.296612,3
0.65,256,270,15,184320,0.287403,3
0.65,256,280,15,184320,0.308652,3
0.65,256,290,15,184320,0.297446,3
0.65,256,300,15,184320,0.282272,3
0.65,256,310,15,184320,0.301684,3
0.65,256,320,15,184320,0.296015,3
0.65,256,330,15,184320,0.29196,3
0.65,256,340,15,184320,0.300333,3
0.65,256,350,15,184320,0.28351,3
0.65,256,360,15,184320,0.28631,3
0.65,256,370,15,184320,0.290762,3
0.65,256,380,15,184320,0.298631,3
0.65,256,390,15,184320,0.286012,3
0.65,256,400,15,184320,0.29609,3
0.65,256,410,15,184320,0.289426,3
0.65,256,420,15,184320,0.283424,3
0.65,256,430,15,184320,0.287232,3
0.65,256,440,15,184320,0.28631,3
0.65,256,450,15,184320,0.277019,3
0.65,256,460,15,184320,0.283314,3
0.65,256,470,15,184320,0.2788,3
0.65,256,480,15,184320,0.278364,3
0.65,256,490,15,184320,0.287423,3
0.65,256,500,15,184320,0.279443,3
0.65,256,30,20,184320,0.229376,3
0.65,256,40,20,184320,0.272839,3
0.65,256,50,20,184320,0.276852,3
0.65,256,60,20,184320,0.305664,3
0.65,256,70,20,184320,0.284945,3
0.65,256,80,20,184320,0.305792,3
0.65,256,90,20,184320,0.289415,3
0.65,256,100,20,184320,0.306586,3
0.65,256,110,20,184320,0.292508,3
0.65,256,120,20,184320,0.30592,3
0.65,256,130,20,184320,0.295215,3
0.65,256,140,20,184320,0.30581,3
0.65,256,150,20,184320,0.295573,3
0.65,256,160,20,184320,0.305344,3
0.65,256,170,20,184320,0.287858,3
0.65,256,180,20,184320,0.304868,3
0.65,256,190,20,184320,0.282124,3
0.65,256,200,20,184320,0.289841,3
0.65,256,210,20,184320,0.290676,3
0.65,256,220,20,184320,0.297142,3
0.65,256,230,20,184320,0.297614,3
0.65,256,240,20,184320,0.292454,3
0.65,256,250,20,184320,0.286527,3
0.65,256,260,20,184320,0.292105,3
0.65,256,270,20,184320,0.286181,3
0.65,256,280,20,184320,0.296996,3
0.65,256,290,20,184320,0.293001,3
0.65,256,300,20,184320,0.292996,3
0.65,256,310,20,184320,0.288012,3
0.65,256,320,20,184320,0.288523,3
0.65,256,330,20,184320,0.292171,3
0.65,256,340,20,184320,0.287758,3
0.65,256,350,20,184320,0.284506,3
0.65,256,360,20,184320,0.291646,3
0.65,256,370,20,184320,0.28546,3
0.65,256,380,20,184320,0.295683,3
0.65,256,390,20,184320,0.280625,3
0.65,256,400,20,184320,0.29519,3
0.65,256,410,20,184320,0.294542,3
0.65,256,420,20,184320,0.291578,3
0.65,256,430,20,184320,0.281206,3
0.65,256,440,20,184320,0.291044,3
0.65,256,450,20,184320,0.297529,3
0.65,256,460,20,184320,0.285944,3
0.65,256,470,20,184320,0.287248,3
0.65,256,480,20,184320,0.287299,3
0.65,256,490,20,184320,0.283628,3
0.65,256,500,20,184320,0.285229,3
0.65,256,30,25,184320,0.167377,3
0.65,256,40,25,184320,0.244531,3
0.65,256,50,25,184320,0.3072,3
0.65,256,60,25,184320,0.261559,3
0.65,256,70,25,184320,0.304274,3
0.65,256,80,25,184320,0.257617,3
0.65,256,90,25,184320,0.274637,3
0.65,256,100,25,184320,0.322937,3
0.65,256,110,25,184320,0.292508,3
0.65,256,120,25,184320,0.318509,3
0.65,256,130,25,184320,0.294988,3
0.65,256,140,25,184320,0.295618,3
0.65,256,150,25,184320,0.306654,3
0.65,256,160,25,184320,0.296526,3
0.65,256,170,25,184320,0.315702,3
0.65,256,180,25,184320,0.306176,3
0.65,256,190,25,184320,0.305637,3
0.65,256,200,25,184320,0.305101,3
0.65,256,210,25,184320,0.305542,3
0.65,256,220,25,184320,0.319634,3
0.65,256,230,25,184320,0.311797,3
0.65,256,240,25,184320,0.311209,3
0.65,256,250,25,184320,0.317824,3
0.65,256,260,25,184320,0.297578,3
0.65,256,270,25,184320,0.310369,3
0.65,256,280,25,184320,0.309471,3
0.65,256,290,25,184320,0.310218,3
0.65,256,300,25,184320,0.314615,3
0.65,256,310,25,184320,0.303533,3
0.65,256,320,25,184320,0.313212,3
0.65,256,330,25,184320,0.297357,3
0.65,256,340,25,184320,0.307383,3
0.65,256,350,25,184320,0.307616,3
0.65,256,360,25,184320,0.300999,3
0.65,256,370,25,184320,0.31067,3
0.65,256,380,25,184320,0.31041,3
0.65,256,390,25,184320,0.300793,3
0.65,256,400,25,184320,0.313504,3
0.65,256,410,25,184320,0.300556,3
0.65,256,420,25,184320,0.308149,3
0.65,256,430,25,184320,0.303393,3
0.65,256,440,25,184320,0.310188,3
0.65,256,450,25,184320,0.305455,3
0.65,256,460,25,184320,0.304538,3
0.65,256,470,25,184320,0.308708,3
0.65,256,480,25,184320,0.305544,3
0.65,256,490,25,184320,0.301035,3
0.65,256,500,25,184320,0.303689,3
0.65,256,30,30,184320,0.3072,3
0.65,256,40,30,184320,0.22137,3
0.65,256,50,30,184320,0.276294,3
0.65,256,60,30,184320,0.306517,3
0.65,256,70,30,184320,0.251784,3
0.65,256,80,30,184320,0.287563,3
0.65,256,90,30,184320,0.306517,3
0.65,256,100,30,184320,0.277783,3
0.65,256,110,30,184320,0.305059,3
0.65,256,120,30,184320,0.294257,3
0.65,256,130,30,184320,0.284087,3
0.65,256,140,30,184320,0.316681,3
0.65,256,150,30,184320,0.297026,3
0.65,256,160,30,184320,0.296836,3
0.65,256,170,30,184320,0.31564,3
0.65,256,180,30,184320,0.306404,3
0.65,256,190,30,184320,0.305907,3
0.65,256,200,30,184320,0.313449,3
0.65,256,210,30,184320,0.313794,3
0.65,256,220,30,184320,0.312725,3
0.65,256,230,30,184320,0.319255,3
0.65,256,240,30,184320,0.318909,3
0.65,256,250,30,184320,0.310962,3
0.65,256,260,30,184320,0.322247,3
0.65,256,270,30,184320,0.329277,3
0.65,256,280,30,184320,0.31003,3
0.65,256,290,30,184320,0.320121,3
0.65,256,300,30,184320,0.32512,3
0.65,256,310,30,184320,0.313037,3
0.65,256,320,30,184320,0.317272,3
0.65,256,330,30,184320,0.327042,3
0.65,256,340,30,184320,0.311886,3
0.65,256,350,30,184320,0.314842,3
0.65,256,360,30,184320,0.32606,3
0.65,256,370,30,184320,0.31568,3
0.65,256,380,30,184320,0.320114,3
0.65,256,390,30,184320,0.326258,3
0.65,256,400,30,184320,0.315179,3
0.65,256,410,30,184320,0.321988,3
0.65,256,420,30,184320,0.32304,3
0.65,256,430,30,184320,0.31517,3
0.65,256,440,30,184320,0.320574,3
0.65,256,450,30,184320,0.325388,3
0.65,256,460,30,184320,0.316393,3
0.65,256,470,30,184320,0.316302,3
0.65,256,480,30,184320,0.320321,3
0.65,256,490,30,184320,0.317726,3
0.65,256,500,30,184320,0.319186,3
0.65,256,30,35,184320,0.200476,3
0.65,256,40,35,184320,0.202411,3
0.65,256,50,35,184320,0.23363,3
0.65,256,60,35,184320,0.279158,3
0.65,256,70,35,184320,0.305152,3
0.65,256,80,35,184320,0.256,3
0.65,256,90,35,184320,0.259121,3
0.65,256,100,35,184320,0.302797,3
0.65,256,110,35,184320,0.304128,3
0.65,256,120,35,184320,0.279867,3
0.65,256,130,35,184320,0.303577,3
0.65,256,140,35,184320,0.31653,3
0.65,256,150,35,184320,0.303309,3
0.65,256,160,35,184320,0.30432,3
0.65,256,170,35,184320,0.311606,3
0.65,256,180,35,184320,0.3127,3
0.65,256,190,35,184320,0.302888,3
0.65,256,200,35,184320,0.302438,3
0.65,256,210,35,184320,0.32663,3
0.65,256,220,35,184320,0.333363,3
0.65,256,230,35,184320,0.316183,3
0.65,256,240,35,184320,0.321855,3
0.65,256,250,35,184320,0.33004,3
0.65,256,260,35,184320,0.327253,3
0.65,256,270,35,184320,0.313344,3
0.65,256,280,35,184320,0.325435,3
0.65,256,290,35,184320,0.337762,3
0.65,256,300,35,184320,0.310766,3
0.65,256,310,35,184320,0.32556,3
0.65,256,320,35,184320,0.325944,3
0.65,256,330,35,184320,0.335768,3
0.65,256,340,35,184320,0.326185,3
0.65,256,350,35,184320,0.331841,3
0.65,256,360,35,184320,0.319029,3
0.65,256,370,35,184320,0.324457,3
0.65,256,380,35,184320,0.332499,3
0.65,256,390,35,184320,0.332013,3
0.65,256,400,35,184320,0.340265,3
0.65,256,410,35,184320,0.321754,3
0.65,256,420,35,184320,0.324689,3
0.65,256,430,35,184320,0.331257,3
0.65,256,440,35,184320,0.319923,3
0.65,256,450,35,184320,0.320637,3
0.65,256,460,35,184320,0.321931,3
0.65,256,470,35,184320,0.326071,3
0.65,256,480,35,184320,0.325681,3
0.65,256,490,35,184320,0.326489,3
0.65,256,500,35,184320,0.324228,3
0.65,256,30,40,184320,0.182272,3
0.65,256,40,40,184320,0.272156,3
0.65,256,50,40,184320,0.178658,3
0.65,256,60,40,184320,0.242347,3
0.65,256,70,40,184320,0.283034,3
0.65,256,80,40,184320,0.271246,3
0.65,256,90,40,184320,0.218563,3
0.65,256,100,40,184320,0.202411,3
0.65,256,110,40,184320,0.266813,3
0.65,256,120,40,184320,0.261559,3
0.65,256,130,40,184320,0.233111,3
0.65,256,140,40,184320,0.251061,3
0.65,256,150,40,184320,0.293525,3
0.65,256,160,40,184320,0.263749,3
0.65,256,170,40,184320,0.252703,3
0.65,256,180,40,184320,0.254333,3
0.65,256,190,40,184320,0.250123,3
0.65,256,200,40,184320,0.282862,3
0.65,256,210,40,184320,0.244815,3
0.65,256,220,40,184320,0.225523,3
0.65,256,230,40,184320,0.277627,3
0.65,256,240,40,184320,0.264304,3
0.65,256,250,40,184320,0.239974,3
0.65,256,260,40,184320,0.234022,3
0.65,256,270,40,184320,0.25472,3
0.65,256,280,40,184320,0.248471,3
0.65,256,290,40,184320,0.261227,3
0.65,256,300,40,184320,0.247752,3
0.65,256,310,40,184320,0.259044,3
0.65,256,320,40,184320,0.277756,3
0.65,256,330,40,184320,0.264137,3
0.65,256,340,40,184320,0.251575,3
0.65,256,350,40,184320,0.261018,3
0.65,256,360,40,184320,0.268032,3
0.65,256,370,40,184320,0.272536,3
0.65,256,380,40,184320,0.266023,3
0.65,256,390,40,184320,0.260027,3
0.65,256,400,40,184320,0.274861,3
0.65,256,410,40,184320,0.259149,3
0.65,256,420,40,184320,0.273271,3
0.65,256,430,40,184320,0.273287,3
0.65,256,440,40,184320,0.262855,3
0.65,256,450,40,184320,0.266094,3
0.65,256,460,40,184320,0.265652,3
0.65,256,470,40,184320,0.254966,3
0.65,256,480,40,184320,0.270617,3
0.65,256,490,40,184320,0.261367,3
0.65,256,500,40,184320,0.266866,3
0.65,256,30,45,184320,0.182067,3
0.65,256,40,45,184320,0.242483,3
0.65,256,50,45,184320,0.190976,3
0.65,256,60,45,184320,0.22784,3
0.65,256,70,45,184320,0.250699,3
0.65,256,80,45,184320,0.284672,3
0.65,256,90,45,184320,0.23828,3
0.65,256,100,45,184320,0.23363,3
0.65,256,110,45,184320,0.24796,3
0.65,256,120,45,184320,0.303019,3
0.65,256,130,45,184320,0.314409,3
0.65,256,140,45,184320,0.231313,3
0.65,256,150,45,184320,0.240909,3
0.65,256,160,45,184320,0.263085,3
0.65,256,170,45,184320,0.287346,3
0.65,256,180,45,184320,0.274176,3
0.65,256,190,45,184320,0.235478,3
0.65,256,200,45,184320,0.25722,3
0.65,256,210,45,184320,0.265003,3
0.65,256,220,45,184320,0.28245,3
0.65,256,230,45,184320,0.263149,3
0.65,256,240,45,184320,0.250915,3
0.65,256,250,45,184320,0.264408,3
0.65,256,260,45,184320,0.269489,3
0.65,256,270,45,184320,0.268657,3
0.65,256,280,45,184320,0.256528,3
0.65,256,290,45,184320,0.260341,3
0.65,256,300,45,184320,0.265668,3
0.65,256,310,45,184320,0.270188,3
0.65,256,320,45,184320,0.246889,3
0.65,256,330,45,184320,0.254713,3
0.65,256,340,45,184320,0.258722,3
0.65,256,350,45,184320,0.26263,3
0.65,256,360,45,184320,0.260664,3
0.65,256,370,45,184320,0.258334,3
0.65,256,380,45,184320,0.258769,3
0.65,256,390,45,184320,0.265402,3
0.65,256,400,45,184320,0.27122,3
0.65,256,410,45,184320,0.255531,3
0.65,256,420,45,184320,0.263869,3
0.65,256,430,45,184320,0.264192,3
0.65,256,440,45,184320,0.273131,3
0.65,256,450,45,184320,0.266098,3
0.65,256,460,45,184320,0.261849,3
0.65,256,470,45,184320,0.266555,3
0.65,256,480,45,184320,0.267419,3
0.65,256,490,45,184320,0.274606,3
0.65,256,500,45,184320,0.257922,3
0.65,256,30,50,184320,0.129755,3
0.65,256,40,50,184320,0.185895,3
0.65,256,50,50,184320,0.217527,3
0.65,256,60,50,184320,0.17291,3
0.65,256,70,50,184320,0.201289,3
0.65,256,80,50,184320,0.219136,3
0.65,256,90,50,184320,0.271462,3
0.65,256,100,50,184320,0.274804,3
0.65,256,110,50,184320,0.229588,3
0.65,256,120,50,184320,0.233406,3
0.65,256,130,50,184320,0.261871,3
0.65,256,140,50,184320,0.299666,3
